nom,time,T1,T2,frequency,anharmonicity,readout_error,prob_meas0_prep1,prob_meas1_prep0,readout_length
ibm_fez,2025-11-15_09:55:54,5.953541779359305e-05,5.197752409779093e-05,,,0.0108642578125,0.02001953125,0.001708984375,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.00016993057313856004,0.00020178868180494922,,,0.01904296875,0.02294921875,0.01513671875,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.00021970223997244687,0.00015988682146362077,,,0.006103515625,0.00830078125,0.00390625,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.00027319955283284267,7.285408879227783e-05,,,0.0198974609375,0.020751953125,0.01904296875,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.0002214412680827577,0.0001583585472631071,,,0.0030517578125,0.00390625,0.002197265625,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.00020731423991214164,0.0001604667582952894,,,0.0091552734375,0.013916015625,0.00439453125,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.00020399369164767484,6.140935663752105e-05,,,0.0068359375,0.005615234375,0.008056640625,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.00012564684354441423,4.560645853326316e-05,,,0.02490234375,0.03466796875,0.01513671875,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.00015317646562216044,4.3842660085506163e-05,,,0.0062255859375,0.008544921875,0.00390625,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.0001939603690231265,3.5796177149177815e-05,,,0.01220703125,0.0126953125,0.01171875,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.00017680001689330624,0.00010902422559516075,,,0.0054931640625,0.01806640625,0.005615234375,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.00011331701244204354,7.586554432174698e-05,,,0.0181884765625,0.019287109375,0.01708984375,1.56e-06
ibm_fez,2025-11-15_09:55:54,7.097238843088581e-05,6.0815672021851097e-05,,,0.0218505859375,0.02587890625,0.017822265625,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.00017981299532371977,3.2015432653477366e-05,,,0.014892578125,0.012451171875,0.017333984375,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.00023416589064614157,7.277074157068856e-05,,,0.0048828125,0.004150390625,0.005615234375,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.00041580588209690913,0.00021854423204439912,,,0.0167236328125,0.021728515625,0.01171875,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.0001973624841730402,0.00015902833633487255,,,0.00830078125,0.0146484375,0.001953125,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.00016268291025952106,0.00010814876789458292,,,0.0081787109375,0.011962890625,0.00439453125,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.0001511787703559902,6.910442735981349e-05,,,0.0078125,0.011474609375,0.004150390625,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.00016694039662226246,0.00014656622403491125,,,0.0067138671875,0.0107421875,0.002685546875,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.00013383768588436833,0.00015450157057928825,,,0.008056640625,0.009765625,0.00634765625,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.0002299483872887914,0.0001738804959144649,,,0.0064697265625,0.011474609375,0.00146484375,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.00012186436987646424,0.00011315985787746078,,,0.0037841796875,0.007080078125,0.00048828125,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.00021924282897881897,0.00018435580411002702,,,0.0107421875,0.01416015625,0.00732421875,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.00010360625669975505,0.00013930722016549643,,,0.00927734375,0.010498046875,0.008056640625,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.00019535397724916302,0.00013329350395454662,,,0.011962890625,0.01416015625,0.009765625,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.00012175704499250668,8.222725330238708e-05,,,0.0084228515625,0.0107421875,0.006103515625,1.56e-06
ibm_fez,2025-11-15_09:55:54,0.00014298447488245223,0.00014539983993942983,,,0.01123046875,0.017578125,0.001708984375,1.56e-06
