nom,time,T1,T2,frequency,anharmonicity,readout_error,prob_meas0_prep1,prob_meas1_prep0,readout_length
ibm_fez,2025-11-23_08:50:08,6.187419131945583e-05,5.253227480251534e-05,,,0.009521484375,0.01806640625,0.0009765625,1.56e-06
ibm_fez,2025-11-23_08:50:08,0.00017900321916164283,0.00020283475319472552,,,0.0208740234375,0.0263671875,0.015380859375,1.56e-06
ibm_fez,2025-11-23_08:50:08,0.00017744047763697284,0.0001076618261030019,,,0.0037841796875,0.004638671875,0.0029296875,1.56e-06
ibm_fez,2025-11-23_08:50:08,0.00019517844004455644,0.00019176511816343652,,,0.0250244140625,0.020751953125,0.029296875,1.56e-06
ibm_fez,2025-11-23_08:50:08,0.00016426883697421654,0.00011778643111882483,,,0.005126953125,0.009033203125,0.001220703125,1.56e-06
ibm_fez,2025-11-23_08:50:08,0.00019963622259014014,0.00018787676359932742,,,0.0069580078125,0.007568359375,0.00634765625,1.56e-06
ibm_fez,2025-11-23_08:50:08,0.00025190573196618625,0.0001428952390269723,,,0.0069580078125,0.004638671875,0.00927734375,1.56e-06
ibm_fez,2025-11-23_08:50:08,7.39698422647014e-05,3.5296873557566495e-05,,,0.0211181640625,0.0283203125,0.013916015625,1.56e-06
ibm_fez,2025-11-23_08:50:08,0.00015466228697736545,4.5980479157175095e-05,,,0.0064697265625,0.008544921875,0.00439453125,1.56e-06
ibm_fez,2025-11-23_08:50:08,0.0001098387174308164,2.186098265485679e-05,,,0.014892578125,0.016357421875,0.013427734375,1.56e-06
ibm_fez,2025-11-23_08:50:08,0.0002215822969789061,0.00012584362048987223,,,0.0059814453125,0.0087890625,0.005615234375,1.56e-06
ibm_fez,2025-11-23_08:50:08,9.842003780699297e-05,7.511936169995877e-05,,,0.0166015625,0.02001953125,0.01318359375,1.56e-06
ibm_fez,2025-11-23_08:50:08,6.369157224474051e-05,7.117958074542765e-05,,,0.025146484375,0.02294921875,0.02734375,1.56e-06
ibm_fez,2025-11-23_08:50:08,0.0003292253376261668,0.0001337657271823938,,,0.0140380859375,0.016357421875,0.01171875,1.56e-06
ibm_fez,2025-11-23_08:50:08,0.00022334096013759003,7.952292180532672e-05,,,0.0079345703125,0.005859375,0.010009765625,1.56e-06
ibm_fez,2025-11-23_08:50:08,0.00017168488018615952,0.00011102337620448918,,,0.01513671875,0.0224609375,0.0078125,1.56e-06
ibm_fez,2025-11-23_08:50:08,7.339258234524243e-05,7.866108287746822e-05,,,0.01123046875,0.021728515625,0.000732421875,1.56e-06
ibm_fez,2025-11-23_08:50:08,0.00012105035269068162,7.364079293143753e-05,,,0.0067138671875,0.009765625,0.003662109375,1.56e-06
